make;model;price;fuel;year;kms;power;doors;shift;color;province
ALFA ROMEO;GT;3800;Diesel;2006;430000;101;3;Manual;Negro;Pontevedra
ALFA ROMEO;GT;4400;Diesel;2006;189000;150;3;Manual;Negro;Asturias
ALFA ROMEO;GT;3500;Diesel;2006;230000;99;3;Manual;Gris;Granada
ALFA ROMEO;GT;2800;Diesel;2006;295000;150;3;Manual;Negro;Madrid
ALFA ROMEO;GT;1000;Gasolina;2006;260000;155;3;Manual;Blanco;Asturias
ALFA ROMEO;GT;2500;Diesel;2005;170000;108;3;Manual;Negro;Cordoba
ALFA ROMEO;GT;2500;Diesel;2005;278000;137;3;Manual;Negro;Valencia
ALFA ROMEO;GT;2800;Diesel;2005;275;164;3;Manual;Rojo;Valencia
ALFA ROMEO;GT;2399;Diesel;2005;22200;102;3;Manual;Azul;Madrid
ALFA ROMEO;GT;4000;Diesel;2004;204500;114;3;Manual;Gris;Las Palmas
ALFA ROMEO;GT;2990;Diesel;2004;191600;150;3;Manual;Gris;Albacete
ALFA ROMEO;GT;3500;Diesel;2004;280000;150;3;Manual;Granate;Murcia
ALFA ROMEO;GTV;4200;Gasolina;2002;160000;111;3;Manual;Negro;Madrid
ALFA ROMEO;MiTo;11490;Gasolina;2018;35842;78;3;Manual;Rojo;Madrid
ALFA ROMEO;MiTo;11990;Diesel;2018;47200;95;3;Manual;Rojo;Madrid
ALFA ROMEO;MiTo;13900;Gasolina;2018;18000;170;3;Automatico;Rojo;Tarragona
ALFA ROMEO;MiTo;9790;Gasolina;2017;54900;78;3;Manual;Rojo;Valencia
ALFA ROMEO;MiTo;13900;Gasolina;2016;79000;170;3;Automatico;Gris;Barcelona
ALFA ROMEO;MiTo;8490;Diesel;2016;122000;85;3;Manual;Azul;Zaragoza
ALFA ROMEO;MiTo;9000;Diesel;2015;80000;85;3;Manual;Blanco;Madrid
ALFA ROMEO;MiTo;9500;Gasolina;2015;63117;78;3;Manual;Gris;Sevilla
ALFA ROMEO;MiTo;8990;Diesel;2015;98996;120;3;Manual;Blanco;Barcelona
ALFA ROMEO;MiTo;8200;Gasolina;2014;80000;225;3;Automatico;Negro;Malaga
ALFA ROMEO;MiTo;7900;Gasolina;2014;34688;97;3;Manual;Blanco;Cantabria
ALFA ROMEO;MiTo;6200;Diesel;2014;98000;113;3;Manual;Rojo;Asturias
ALFA ROMEO;MiTo;6500;Diesel;2012;90000;95;3;Manual;Beige;Murcia
ALFA ROMEO;MiTo;5999;Diesel;2012;117000;95;3;Manual;Rojo;Madrid
ALFA ROMEO;MiTo;7200;Gasolina;2011;105380;105;3;Manual;Negro;La Rioja
ALFA ROMEO;MiTo;6000;Diesel;2011;107000;102;3;Manual;Granate;Madrid
ALFA ROMEO;MiTo;6150;Diesel;2010;110000;120;3;Manual;Granate;Madrid
ALFA ROMEO;MiTo;5490;Diesel;2010;183300;95;3;Manual;Negro;Sevilla
ALFA ROMEO;MiTo;5900;Gasolina;2010;148000;105;3;Manual;Blanco;Avila
ALFA ROMEO;MiTo;5995;Gasolina;2010;120000;78;3;Manual;Blanco;Madrid
ALFA ROMEO;MiTo;5490;Diesel;2010;183300;95;3;Manual;Negro;Malaga
ALFA ROMEO;MiTo;6500;Gasolina;2010;113138;78;3;Manual;Azul;Pontevedra
ALFA ROMEO;MiTo;4800;Gasolina;2009;142203;105;3;Manual;Rojo;Granada
ALFA ROMEO;MiTo;5200;Gasolina;2009;112000;105;3;Manual;Rojo;Madrid
ALFA ROMEO;MiTo;6900;Diesel;2009;86000;120;3;Manual;Blanco;Girona
ALFA ROMEO;MiTo;6999;Diesel;2008;170414;120;3;Manual;Blanco;Lugo
ALFA ROMEO;MiTo;5490;Gasolina;2008;114000;78;3;Manual;Beige;Asturias
ALFA ROMEO;Spider;12499;Diesel;2008;91000;200;2;Manual;Gris;Madrid
ALFA ROMEO;Spider;5400;Gasolina;1995;200000;150;2;Manual;Blanco;Almeria
ALFA ROMEO;Stelvio;44399;Gasolina;2020;4321;280;5;Automatico;Azul;Girona
ALFA ROMEO;Stelvio;48990;Diesel;2020;1;210;5;Automatico;Blanco;Zaragoza
ALFA ROMEO;Stelvio;47900;Gasolina;2020;8;280;5;Automatico;Azul;Alicante
ALFA ROMEO;Stelvio;87000;Gasolina;2020;12000;510;5;Automatico;Granate;Madrid
ALFA ROMEO;Stelvio;48200;Diesel;2020;0;210;5;Automatico;Blanco;Castellon
ALFA ROMEO;Stelvio;48600;Diesel;2020;5;210;5;Automatico;Gris;Madrid
ALFA ROMEO;Stelvio;48900;Diesel;2020;10;210;5;Automatico;Azul;Lleida
ALFA ROMEO;Stelvio;33800;Diesel;2020;9500;190;5;Automatico;Gris;Malaga
ALFA ROMEO;Stelvio;42000;Diesel;2020;6000;210;5;Automatico;Blanco;Valencia
ALFA ROMEO;Stelvio;54000;Diesel;2020;2155;210;5;Automatico;Gris;Alicante
ALFA ROMEO;Stelvio;44990;Diesel;2020;3000;210;5;Automatico;Blanco;Madrid
ALFA ROMEO;Stelvio;55281;Gasolina;2020;0;200;5;Automatico;Rojo;Tarragona
ALFA ROMEO;Stelvio;43900;Diesel;2020;13500;210;5;Automatico;Blanco;Murcia
ALFA ROMEO;Stelvio;44900;Gasolina;2020;1;280;5;Automatico;Blanco;Sevilla
ALFA ROMEO;Stelvio;37900;Gasolina;2020;6000;200;5;Automatico;Blanco;Asturias
ALFA ROMEO;Stelvio;41990;Diesel;2020;12;190;5;Automatico;Blanco;Alicante
ALFA ROMEO;Stelvio;44900;Diesel;2020;1;210;5;Automatico;Blanco;Valladolid
ALFA ROMEO;Stelvio;36900;Diesel;2019;31269;210;5;Automatico;Rojo;Granada
ALFA ROMEO;Stelvio;32900;Diesel;2019;37317;190;5;Automatico;Gris;Vizcaya
ALFA ROMEO;Stelvio;34400;Diesel;2019;30000;190;5;Automatico;Azul;Toledo
ALFA ROMEO;Stelvio;33660;Diesel;2019;16119;160;5;Automatico;Rojo;Sevilla
ALFA ROMEO;Stelvio;43990;Gasolina;2019;450;280;5;Automatico;Rojo;Barcelona
ALFA ROMEO;Stelvio;40950;Gasolina;2019;10000;200;5;Automatico;Azul;Cadiz
ALFA ROMEO;Stelvio;37950;Gasolina;2019;10;200;5;Automatico;Marron;Barcelona
ALFA ROMEO;Stelvio;34000;Diesel;2019;30930;210;5;Automatico;Blanco;Baleares
ALFA ROMEO;Stelvio;43400;Diesel;2019;1;210;5;Automatico;Gris;Madrid
ALFA ROMEO;Stelvio;40950;Diesel;2019;13300;190;5;Automatico;Gris;Cadiz
ALFA ROMEO;Stelvio;35800;Diesel;2019;20956;210;5;Automatico;Rojo;Valencia
ALFA ROMEO;Stelvio;25990;Diesel;2018;105500;180;5;Automatico;Rojo;Madrid
ALFA ROMEO;Stelvio;29800;Diesel;2018;64000;180;5;Automatico;Negro;Zamora
ALFA ROMEO;Stelvio;28990;Diesel;2018;79080;180;5;Automatico;Rojo;Ciudad Real
ALFA ROMEO;Stelvio;38400;Diesel;2018;9000;180;5;Manual;Rojo;Alava
ALFA ROMEO;Stelvio;36900;Gasolina;2018;4000;280;5;Automatico;Azul;Alicante
ALFA ROMEO;Stelvio;28950;Diesel;2018;55300;180;5;Automatico;Beige;Madrid
ALFA ROMEO;Stelvio;30990;Diesel;2018;45447;180;5;Automatico;Rojo;Jaen
ALFA ROMEO;Stelvio;27000;Diesel;2017;24500;180;5;Automatico;Gris;Baleares
ALFA ROMEO;Stelvio;24900;Diesel;2017;56000;150;5;Automatico;Rojo;Malaga
ALFA ROMEO;Stelvio;34200;Gasolina;2017;36361;280;5;Automatico;Blanco;Baleares
ALFA ROMEO;Stelvio;34100;Gasolina;2017;8519;280;5;Automatico;Negro;Guadalajara
ALFA ROMEO;Stelvio;30800;Diesel;2017;46379;210;5;Automatico;Negro;Madrid
ALFA ROMEO;Stelvio;36000;Diesel;2017;44800;210;5;Automatico;Blanco;Valencia
ALFA ROMEO;Stelvio;30990;Diesel;2017;78000;210;5;Automatico;Negro;Jaen
ALFA ROMEO;Stelvio;30800;Diesel;2017;46379;210;5;Automatico;Negro;Barcelona
ALPINE;A110;66000;Gasolina;2019;9999;252;2;Automatico;Negro;Pontevedra
ARO;10;1000;Gasolina;2004;17000;87;5;Manual;Negro;Cordoba
ASTON MARTIN;DB9;89800;Gasolina;2013;56000;517;2;Automatico;Negro;Madrid
ASTON MARTIN;DB9;54900;Gasolina;2006;25000;450;2;Automatico;Gris;Barcelona
ASTON MARTIN;DB9;43900;Gasolina;2004;48500;450;2;Automatico;Azul;Madrid
ASTON MARTIN;Rapide;89000;Gasolina;2012;76286;477;5;Automatico;Negro;Valencia
ASTON MARTIN;Rapide;89000;Gasolina;2012;76286;477;5;Automatico;Negro;Alicante
ASTON MARTIN;Rapide;89900;Gasolina;2011;24900;477;5;Automatico;Gris;Madrid
ASTON MARTIN;V8 Vantage;46500;Gasolina;2006;74000;380;3;Manual;Gris;Barcelona
ASTON MARTIN;Vantage;152000;Gasolina;2020;9500;510;3;Automatico;Gris;Murcia
ASTON MARTIN;Vantage;139990;Gasolina;2019;8000;510;3;Automatico;Gris;Las Palmas
ASTON MARTIN;Vantage;227000;Gasolina;2019;0;510;3;Automatico;Gris;Barcelona
ASTON MARTIN;Vantage;51900;Gasolina;2009;69000;420;2;Automatico;Negro;Barcelona
ASTON MARTIN;Vantage;45990;Gasolina;2008;58000;420;2;Automatico;Blanco;Valencia
ASTON MARTIN;Vantage;59900;Gasolina;2007;59;400;2;Manual;Azul;Malaga
ASTON MARTIN;Vantage V8;112000;Gasolina;2013;19996;426;2;Automatico;Verde;Madrid
ASTON MARTIN;Vantage V8;51900;Gasolina;2010;83000;420;2;Automatico;Gris;Barcelona
AUDI;100;1000;Gasolina;1992;170000;132;5;Manual;Granate;Navarra
AUDI;100;2000;Gasolina;1992;248079;133;4;Manual;Verde;Soria
AUDI;100;2000;Gasolina;1991;162000;133;4;Manual;Granate;Pontevedra
AUDI;100;3500;Gasolina;1990;128000;136;4;Manual;Gris;Madrid
AUDI;80;1500;Diesel;1992;196000;92;4;Manual;Blanco;A Coruña
AUDI;90;1100;Gasolina;1991;250000;170;4;Manual;Gris;Valladolid
AUDI;90;2900;Gasolina;1990;192000;122;3;Manual;Gris;Granada
AUDI;90;2600;Gasolina;1990;147208;108;5;Manual;Blanco;Madrid
AUDI;90;1600;Gasolina;1989;305000;136;4;Manual;Blanco;Murcia
AUDI;A1;20500;Gasolina;2020;5000;95;5;Manual;Blanco;Barcelona
AUDI;A1;19300;Gasolina;2020;9930;95;5;Manual;Blanco;Madrid
AUDI;A1;25900;Gasolina;2020;100;116;5;Manual;Rojo;Tarragona
AUDI;A1;21950;Gasolina;2020;7337;95;5;Manual;Rojo;Valencia
AUDI;A1;21950;Gasolina;2020;7877;95;5;Manual;Rojo;Baleares
AUDI;A1;26990;Gasolina;2020;12;116;5;Automatico;Gris;Salamanca
AUDI;A1;24200;Gasolina;2020;5000;116;5;Manual;Negro;Cantabria
AUDI;A1;24800;Gasolina;2020;9141;110;5;Manual;Azul;Malaga
AUDI;A1;20900;Gasolina;2020;8;95;5;Manual;Blanco;Castellon
AUDI;A1;23800;Gasolina;2020;4229;95;5;Manual;Blanco;Cordoba
AUDI;A1;21900;Gasolina;2020;2500;95;5;Manual;Blanco;Burgos
AUDI;A1;22900;Gasolina;2019;21000;116;5;Manual;Negro;Barcelona
AUDI;A1;20500;Gasolina;2019;15200;95;5;Manual;Negro;Cadiz
AUDI;A1;26900;Gasolina;2019;10000;116;5;Automatico;Amarillo;Burgos
AUDI;A1;22850;Gasolina;2019;22300;116;5;Manual;Negro;Badajoz
AUDI;A1;28900;Gasolina;2019;4695;150;5;Automatico;Azul;Barcelona
AUDI;A1;22500;Gasolina;2019;35551;116;5;Manual;Verde;Barcelona
AUDI;A1;23300;Gasolina;2019;21393;116;5;Manual;Verde;Barcelona
AUDI;A1;23300;Gasolina;2019;11264;116;5;Manual;Gris;Barcelona
AUDI;A1;19900;Gasolina;2019;27000;116;5;Manual;Rojo;Las Palmas
AUDI;A1;20900;Gasolina;2019;24000;116;5;Manual;Negro;Las Palmas
AUDI;A1;21600;Gasolina;2019;8620;116;5;Manual;Blanco;Asturias
AUDI;A1;22000;Gasolina;2019;11242;116;5;Manual;Negro;Alicante
AUDI;A1;22700;Gasolina;2019;12000;116;5;Manual;Rojo;Zaragoza
AUDI;A1;22900;Gasolina;2019;12648;116;5;Manual;Negro;Girona
AUDI;A1;19995;Gasolina;2019;19750;116;5;Manual;Rojo;Las Palmas
AUDI;A1;19500;Gasolina;2019;9100;95;5;Manual;Azul;Badajoz
AUDI;A1;20990;Gasolina;2019;19000;116;5;Manual;Blanco;Las Palmas
AUDI;A1;19990;Gasolina;2019;18226;116;5;Manual;Rojo;Burgos
AUDI;A1;19500;Gasolina;2019;17000;116;5;Manual;Blanco;Barcelona
AUDI;A1;22500;Gasolina;2019;15598;116;5;Manual;Azul;Malaga
AUDI;A1;22500;Gasolina;2019;2086;116;5;Manual;Azul;Almeria
AUDI;A1;22900;Gasolina;2019;25;95;5;Manual;Blanco;Girona
AUDI;A1;22750;Gasolina;2019;8051;116;5;Manual;Azul;Barcelona
AUDI;A1;20400;Gasolina;2019;14485;116;5;Manual;Negro;Alicante
AUDI;A1;21420;Gasolina;2019;8500;116;5;Manual;Rojo;Granada
AUDI;A1;16990;Gasolina;2019;19000;95;5;Manual;Blanco;Tenerife
AUDI;A1;22900;Gasolina;2019;18600;116;5;Manual;Rojo;Barcelona
AUDI;A1;15990;Gasolina;2019;15000;95;5;Manual;Blanco;Las Palmas
AUDI;A1;22900;Gasolina;2019;16900;116;5;Manual;Azul;Barcelona
AUDI;A1;20500;Gasolina;2019;21629;116;5;Manual;Azul;Sevilla
AUDI;A1;22300;Gasolina;2019;14703;116;5;Manual;Gris;Valladolid
AUDI;A1;20500;Gasolina;2019;13358;116;5;Manual;Blanco;Vizcaya
AUDI;A1;24600;Gasolina;2019;15019;150;5;Manual;Blanco;Barcelona
AUDI;A1;19990;Gasolina;2019;34000;116;5;Automatico;Rojo;Tenerife
AUDI;A1;16950;Gasolina;2019;18000;95;5;Manual;Blanco;Tenerife
AUDI;A1;19890;Gasolina;2019;26000;95;5;Manual;Azul;Alicante
AUDI;A1;16950;Gasolina;2019;18000;95;5;Manual;Blanco;Las Palmas
AUDI;A1;21300;Gasolina;2019;16673;116;5;Manual;Gris;Barcelona
AUDI;A1;21000;Gasolina;2019;8952;116;5;Manual;Blanco;Murcia
AUDI;A1;19900;Gasolina;2019;22213;116;5;Manual;Verde;Valladolid
AUDI;A1;20285;Gasolina;2019;32887;116;5;Manual;Gris;Barcelona
AUDI;A1;20000;Gasolina;2019;10000;95;5;Manual;Blanco;Madrid
AUDI;A1;23900;Gasolina;2019;21375;116;5;Manual;Azul;Malaga
AUDI;A1;16000;Diesel;2018;39168;116;3;Manual;Negro;Valencia
AUDI;A1;11990;Gasolina;2018;44000;95;5;Manual;Blanco;Las Palmas
AUDI;A1;16900;Diesel;2018;27000;116;5;Manual;Negro;Tarragona
AUDI;A1;15590;Gasolina;2018;25056;95;5;Manual;Blanco;Murcia
AUDI;A1;14200;Diesel;2018;56518;116;5;Manual;Negro;Vizcaya
AUDI;A1;15950;Gasolina;2018;40942;95;5;Manual;Azul;Malaga
AUDI;A1;13500;Diesel;2018;35000;116;5;Manual;Blanco;Las Palmas
AUDI;A1;16990;Gasolina;2018;8900;95;3;Manual;Blanco;Vizcaya
AUDI;A1;23290;Gasolina;2018;7069;116;5;Manual;Azul;Cadiz
AUDI;A1;11999;Gasolina;2018;49000;95;5;Manual;Blanco;Las Palmas
AUDI;A1;17300;Gasolina;2018;12000;95;5;Automatico;Azul;Madrid
AUDI;A1;17000;Gasolina;2018;38000;116;5;Manual;Blanco;Sevilla
AUDI;A1;17900;Diesel;2018;92325;116;5;Manual;Blanco;Valencia
AUDI;A1;11980;Diesel;2018;37000;116;5;Manual;Negro;Las Palmas
AUDI;A1;15950;Gasolina;2018;38194;95;5;Manual;Rojo;Alicante
AUDI;A1;14900;Gasolina;2018;48374;95;5;Manual;Blanco;Toledo
AUDI;A1;16000;Gasolina;2018;46000;95;5;Manual;Rojo;Barcelona
AUDI;A1;15350;Gasolina;2018;12231;95;3;Manual;Rojo;Madrid
AUDI;A1;11980;Gasolina;2018;53000;95;5;Manual;Blanco;Las Palmas
AUDI;A1;13900;Diesel;2018;42227;116;5;Manual;Blanco;Las Palmas
AUDI;A1;31990;Gasolina;2018;14294;231;5;Manual;Rojo;Valencia
AUDI;A1;19900;Gasolina;2018;29500;125;5;Manual;Blanco;Girona
AUDI;A1;17200;Gasolina;2018;22000;95;5;Manual;Blanco;Cadiz
AUDI;A1;13900;Diesel;2018;39094;116;5;Manual;Negro;Las Palmas
AUDI;A1;11990;Gasolina;2017;50000;95;5;Manual;Blanco;Tenerife
AUDI;A1;13900;Gasolina;2017;100800;95;5;Manual;Negro;Tarragona
AUDI;A1;13899;Diesel;2017;45000;116;5;Manual;Blanco;Castellon
AUDI;A1;16000;Gasolina;2017;40483;125;5;Manual;Gris;Castellon
AUDI;A1;15999;Gasolina;2017;44500;95;5;Manual;Azul;Alicante
AUDI;A1;15500;Gasolina;2017;84083;95;5;Manual;Beige;Madrid
AUDI;A1;15990;Gasolina;2017;42990;125;5;Manual;Rojo;Madrid
AUDI;A1;13799;Diesel;2017;65000;116;5;Manual;Negro;Barcelona
AUDI;A1;18500;Diesel;2017;49999;116;5;Automatico;Blanco;Madrid
AUDI;A1;15500;Diesel;2017;88609;90;5;Manual;Beige;Granada
AUDI;A1;13475;Gasolina;2017;74540;95;5;Manual;Azul;Valencia
AUDI;A1;16700;Gasolina;2017;38465;95;5;Automatico;Blanco;Barcelona
AUDI;A1;14300;Diesel;2017;48801;116;5;Manual;Negro;Vizcaya
AUDI;A1;17500;Gasolina;2017;27800;95;5;Manual;Rojo;Girona
AUDI;A1;14900;Gasolina;2017;86647;95;5;Manual;Blanco;Sevilla
AUDI;A1;18900;Gasolina;2017;31303;125;3;Automatico;Azul;Valladolid
AUDI;A1;14800;Diesel;2017;102663;116;5;Automatico;Blanco;Valencia
AUDI;A1;14890;Gasolina;2017;38162;95;5;Manual;Gris;Madrid
AUDI;A1;16490;Gasolina;2017;63434;125;5;Automatico;Negro;Madrid
AUDI;A1;14400;Diesel;2016;39611;90;3;Manual;Blanco;Barcelona
AUDI;A1;13900;Gasolina;2016;95600;95;5;Manual;Blanco;Salamanca
AUDI;A1;11890;Gasolina;2016;109990;95;5;Manual;Rojo;Malaga
AUDI;A1;13990;Gasolina;2016;25248;125;3;Manual;Negro;Madrid
AUDI;A1;14199;Gasolina;2016;44454;125;3;Automatico;Gris;Sevilla
AUDI;A1;12700;Diesel;2016;92532;90;5;Manual;Blanco;Las Palmas
AUDI;A1;11790;Diesel;2016;98700;90;5;Manual;Blanco;Barcelona
AUDI;A1;11890;Gasolina;2016;109990;95;5;Manual;Rojo;Sevilla
AUDI;A1;14500;Gasolina;2016;56000;95;5;Manual;Gris;Sevilla
AUDI;A1;13900;Gasolina;2016;95600;95;5;Manual;Blanco;Madrid
AUDI;A1;15999;Gasolina;2016;20850;95;5;Automatico;Rojo;Badajoz
AUDI;A1;16900;Gasolina;2016;44900;125;5;Automatico;Blanco;Barcelona
AUDI;A1;13500;Gasolina;2016;61000;95;3;Automatico;Negro;Girona
AUDI;A1;13740;Diesel;2016;60100;116;5;Manual;Blanco;Vizcaya
AUDI;A1;13990;Diesel;2016;30217;90;5;Manual;Blanco;Ciudad Real
AUDI;A1;12999;Gasolina;2016;34500;95;3;Manual;Blanco;Alicante
AUDI;A1;13990;Diesel;2016;109658;116;5;Manual;Negro;Pontevedra
AUDI;A1;16200;Diesel;2016;120000;116;3;Automatico;Blanco;Pontevedra
AUDI;A1;13490;Gasolina;2016;90000;95;5;Manual;Rojo;Madrid
AUDI;A1;14800;Diesel;2016;72343;90;5;Manual;Negro;La Rioja
AUDI;A1;9490;Gasolina;2016;68000;95;5;Manual;Rojo;Tenerife
AUDI;A1;13000;Gasolina;2016;125000;95;5;Automatico;Gris;Barcelona
AUDI;A1;11000;Gasolina;2016;102500;95;5;Manual;Negro;Valencia
AUDI;A1;12300;Gasolina;2016;117240;95;5;Manual;Blanco;Pontevedra
AUDI;A1;11900;Diesel;2016;62000;90;5;Manual;Negro;Pontevedra
AUDI;A1;16995;Gasolina;2016;18000;125;5;Automatico;Rojo;Madrid
AUDI;A1;13900;Gasolina;2016;112833;95;5;Manual;Blanco;Madrid
AUDI;A1;12700;Diesel;2016;92532;90;5;Manual;Blanco;Barcelona
AUDI;A1;15800;Gasolina;2016;19500;125;5;Manual;Gris;Zaragoza
AUDI;A1;14000;Gasolina;2016;59965;95;5;Manual;Blanco;Granada
AUDI;A1;14900;Diesel;2016;54099;116;3;Manual;Blanco;Baleares
AUDI;A1;14500;Diesel;2016;49535;90;5;Manual;Negro;Madrid
AUDI;A1;13999;Diesel;2016;54000;90;3;Manual;Rojo;Jaen
AUDI;A1;12900;Gasolina;2016;43356;95;5;Manual;Negro;Malaga
AUDI;A1;16900;Gasolina;2016;80000;125;5;Automatico;Rojo;Madrid
AUDI;A1;14000;Diesel;2016;68500;90;5;Manual;Gris;Barcelona
AUDI;A1;14300;Gasolina;2016;53925;95;5;Manual;Negro;Madrid
AUDI;A1;12500;Diesel;2015;93000;116;3;Automatico;Blanco;Valencia
AUDI;A1;13500;Gasolina;2015;62000;95;5;Manual;Blanco;Madrid
AUDI;A1;11500;Diesel;2015;96850;90;3;Manual;Negro;Valencia
AUDI;A1;13990;Gasolina;2015;80000;95;5;Manual;Blanco;Sevilla
AUDI;A1;12700;Gasolina;2015;54249;86;5;Manual;Negro;Castellon
AUDI;A1;15950;Diesel;2015;18188;90;5;Manual;Blanco;Zaragoza
AUDI;A1;14800;Diesel;2015;81000;90;5;Manual;Gris;Huesca
AUDI;A1;13995;Diesel;2015;78000;90;5;Manual;Blanco;Madrid
AUDI;A1;12500;Diesel;2015;130000;116;5;Manual;Negro;A Coruña
AUDI;A1;13550;Gasolina;2015;56500;95;5;Manual;Gris;Valencia
AUDI;A1;14000;Gasolina;2015;60000;125;5;Manual;Azul;Girona
AUDI;A1;10800;Diesel;2015;72000;124;5;Manual;Marron;Granada
AUDI;A1;12990;Diesel;2015;61000;116;3;Automatico;Rojo;Madrid
AUDI;A1;13985;Gasolina;2015;67500;95;5;Automatico;Rojo;Barcelona
AUDI;A1;11500;Diesel;2015;60000;90;5;Manual;Rojo;Barcelona
AUDI;A1;10500;Diesel;2014;155000;126;5;Manual;Blanco;A Coruña
AUDI;A1;13800;Gasolina;2014;118000;86;5;Manual;Negro;Asturias
AUDI;A1;10900;Gasolina;2014;42678;86;3;Manual;Blanco;Valencia
AUDI;A1;12990;Gasolina;2014;80800;86;5;Manual;Marron;Barcelona
AUDI;A1;11970;Diesel;2014;127004;90;3;Manual;Negro;Valencia
AUDI;A1;11500;Diesel;2014;61000;90;5;Manual;Blanco;Malaga
AUDI;A1;17990;Gasolina;2014;77000;185;5;Automatico;Blanco;Pontevedra
AUDI;A1;9990;Diesel;2014;115000;90;5;Manual;Blanco;Cadiz
AUDI;A1;14500;Diesel;2014;83069;179;3;Automatico;Rojo;Malaga
AUDI;A1;11650;Gasolina;2014;87966;86;5;Manual;Negro;Albacete
AUDI;A1;11890;Gasolina;2014;59000;86;5;Manual;Negro;Sevilla
AUDI;A1;9700;Gasolina;2014;106096;86;5;Manual;Negro;Madrid
AUDI;A1;11890;Gasolina;2014;59000;86;5;Manual;Negro;Madrid
AUDI;A1;13990;Diesel;2014;120000;143;3;Manual;Gris;Barcelona
AUDI;A1;13000;Gasolina;2014;98000;86;5;Manual;Negro;Tenerife
AUDI;A1;8500;Diesel;2014;120000;120;3;Manual;Blanco;Murcia
AUDI;A1;11999;Gasolina;2014;44000;86;3;Manual;Blanco;Madrid
AUDI;A1;12900;Diesel;2013;85000;105;5;Manual;Blanco;Barcelona
AUDI;A1;8000;Diesel;2013;148000;90;3;Manual;Blanco;Toledo
AUDI;A1;14990;Diesel;2013;95963;90;5;Manual;Gris;A Coruña
AUDI;A1;10999;Diesel;2013;166000;105;5;Manual;Granate;Malaga
AUDI;A1;9500;Gasolina;2013;75000;86;5;Manual;Blanco;Baleares
AUDI;A1;11700;Diesel;2013;119000;90;3;Manual;Blanco;Zaragoza
AUDI;A1;9500;Diesel;2013;184000;142;5;Manual;Blanco;Madrid
AUDI;A1;7200;Diesel;2012;160000;115;3;Manual;Negro;Baleares
AUDI;A1;9500;Gasolina;2012;75000;99;5;Manual;Blanco;Baleares
AUDI;A1;11950;Gasolina;2012;25612;86;5;Manual;Rojo;Madrid
AUDI;A1;9999;Diesel;2012;108000;149;5;Manual;Blanco;Malaga
AUDI;A1;10850;Diesel;2012;149606;105;5;Manual;Blanco;Valencia
AUDI;A1;9990;Diesel;2012;125000;90;3;Automatico;Blanco;Barcelona
AUDI;A1;7495;Diesel;2012;199000;90;5;Manual;Rojo;Madrid
AUDI;A1;11000;Diesel;2011;90000;90;3;Automatico;Negro;Castellon
AUDI;A1;10990;Diesel;2011;109400;105;3;Manual;Blanco;Barcelona
AUDI;A1;16990;Gasolina;2011;135000;185;3;Automatico;Blanco;Madrid
AUDI;A1;8900;Diesel;2011;106000;90;3;Manual;Gris;Zaragoza
AUDI;A1;8900;Diesel;2011;106000;90;3;Manual;Gris;Tarragona
AUDI;A1;7300;Gasolina;2011;104334;106;3;Manual;Negro;Baleares
AUDI;A1;6499;Diesel;2011;245000;115;3;Manual;Blanco;Cordoba
AUDI;A1;8500;Diesel;2011;117;146;3;Manual;Azul;Malaga
AUDI;A1;8550;Gasolina;2011;97000;86;3;Manual;Negro;Barcelona
AUDI;A1;8490;Gasolina;2011;122000;86;3;Automatico;Azul;Las Palmas
AUDI;A1;8000;Gasolina;2011;81000;125;3;Manual;Blanco;Barcelona
AUDI;A1;8880;Gasolina;2011;39800;86;3;Manual;Blanco;Madrid
AUDI;A1;7200;Gasolina;2011;130000;86;3;Manual;Rojo;Toledo
AUDI;A1;9990;Diesel;2011;93100;105;3;Manual;Blanco;Valencia
AUDI;A1;9800;Gasolina;2010;108433;122;3;Manual;Negro;Girona
AUDI;A1;8000;Diesel;2010;125290;105;3;Manual;Blanco;Barcelona
AUDI;A1;7999;Diesel;2010;145000;105;3;Manual;Azul;Barcelona
AUDI;A1;9000;Gasolina;2010;185000;122;3;Manual;Rojo;Albacete
AUDI;A1;6500;Diesel;2010;200684;105;3;Manual;Negro;Vizcaya
AUDI;A1;8300;Gasolina;2010;105000;122;3;Automatico;Marron;Madrid
AUDI;A1;9000;Gasolina;2010;123000;125;3;Manual;Blanco;Castellon
AUDI;A2;3700;Gasolina;2004;178000;110;5;Manual;Rojo;Barcelona
AUDI;A2;4700;Gasolina;2004;79000;110;5;Manual;Azul;Barcelona
AUDI;A2;2300;Diesel;2003;225000;124;5;Manual;Azul;Malaga
AUDI;A2;2800;Diesel;2003;202000;75;5;Manual;Gris;Alicante
AUDI;A2;3390;Gasolina;2002;130000;75;5;Manual;Rojo;Barcelona
AUDI;A2;1999;Diesel;2002;197000;75;5;Manual;Negro;Madrid
AUDI;A2;2490;Gasolina;2001;149000;75;5;Manual;Gris;Madrid
AUDI;A2;1990;Gasolina;2001;230000;75;5;Manual;Gris;Barcelona
AUDI;A2;1995;Gasolina;2001;165000;75;5;Manual;Verde;Badajoz
AUDI;A3;37990;Hibrido enchufable;2021;10;204;5;Automatico;Gris;Palencia
AUDI;A3;42900;Diesel;2020;50;150;5;Automatico;Blanco;Malaga
AUDI;A3;63000;Gasolina;2020;9;400;5;Automatico;Negro;Zaragoza
